transaction_id,order_id,utr,customer_name,payment_method,gross_amount,expected_settlement,actual_bank_credit,settlement_date,bank_date,status
TXN_RZP_100294,ORD_INV_200294,UTR_HDFC_800294,Siddharth Nair,NetBanking,24992.88,24403.05,24403.05,2026-03-10 13:30:00,2026-03-11 13:30:00,MATCHED
TXN_RZP_100295,ORD_INV_200295,UTR_HDFC_800295,Nikhil Chopra,UPI,9978.3,9742.81,4871.41,2026-03-10 14:15:00,2026-03-11 14:15:00,EXCEPTION
TXN_RZP_100296,ORD_INV_200296,UTR_HDFC_800296,Ananya Rao,Wallet,41938.57,40948.82,40948.82,2026-03-10 15:00:00,2026-03-11 15:00:00,MATCHED
TXN_RZP_100297,ORD_INV_200297,UTR_HDFC_800297,Neha Gupta,Debit Card,35374.38,34539.54,34539.54,2026-03-10 15:45:00,2026-03-11 15:45:00,MATCHED
TXN_RZP_100298,ORD_INV_200298,UTR_HDFC_800298,Deepika Sen,UPI,28074.32,27411.76,27411.76,2026-03-10 16:30:00,2026-03-11 16:30:00,MATCHED
TXN_RZP_100299,ORD_INV_200299,UTR_HDFC_800299,Manish Tiwari,Debit Card,17145.7,16741.07,16741.07,2026-03-10 17:15:00,2026-03-11 17:15:00,MATCHED
TXN_RZP_100300,ORD_INV_200300,UTR_HDFC_800300,Siddharth Nair,Credit Card,35053.99,34226.72,34226.72,2026-03-10 18:00:00,2026-03-11 18:00:00,MATCHED
TXN_RZP_100301,ORD_INV_200301,UTR_HDFC_800301,Pooja Mehta,NetBanking,10373.01,10128.21,10128.21,2026-03-10 18:45:00,2026-03-11 18:45:00,MATCHED
TXN_RZP_100302,ORD_INV_200302,UTR_HDFC_800302,Sneha Kulkarni,Debit Card,19561.77,19100.11,19100.11,2026-03-10 19:30:00,2026-03-11 19:30:00,MATCHED
TXN_RZP_100303,ORD_INV_200303,UTR_HDFC_800303,Ishaan Khatter,NetBanking,42954.48,41940.75,41940.75,2026-03-10 20:15:00,2026-03-11 20:15:00,MATCHED
TXN_RZP_100304,ORD_INV_200304,UTR_HDFC_800304,Ishaan Khatter,Wallet,39375.51,38446.25,38446.25,2026-03-10 21:00:00,2026-03-11 21:00:00,MATCHED
TXN_RZP_100305,ORD_INV_200305,UTR_HDFC_800305,Manish Tiwari,UPI,43547.98,42520.25,42520.25,2026-03-10 21:45:00,2026-03-11 21:45:00,MATCHED
TXN_RZP_100306,ORD_INV_200306,UTR_HDFC_800306,Ananya Rao,NetBanking,44840.87,43782.62,43782.62,2026-03-10 22:30:00,2026-03-11 22:30:00,MATCHED
TXN_RZP_100307,ORD_INV_200307,UTR_HDFC_800307,Aditya Joshi,NetBanking,9542.57,9317.37,9317.37,2026-03-10 23:15:00,2026-03-11 23:15:00,MATCHED
TXN_RZP_100308,ORD_INV_200308,UTR_HDFC_800308,Vikram Malhotra,UPI,14480.22,14138.49,14138.49,2026-03-11 00:00:00,2026-03-12 00:00:00,MATCHED
TXN_RZP_100309,ORD_INV_200309,UTR_HDFC_800309,Ananya Rao,NetBanking,18502.06,18065.41,18065.41,2026-03-11 00:45:00,2026-03-12 00:45:00,MATCHED
TXN_RZP_100310,ORD_INV_200310,UTR_HDFC_800310,Sneha Kulkarni,UPI,14319.79,13981.84,13981.84,2026-03-11 01:30:00,2026-03-12 01:30:00,MATCHED
TXN_RZP_100311,ORD_INV_200311,UTR_HDFC_800311,Rohit Verma,Wallet,43747.41,42714.97,42715.72,2026-03-11 02:15:00,2026-03-12 02:15:00,EXCEPTION
TXN_RZP_100312,ORD_INV_200312,UTR_HDFC_800312,Ishaan Khatter,Debit Card,8210.91,8017.13,8017.13,2026-03-11 03:00:00,2026-03-12 03:00:00,MATCHED
TXN_RZP_100313,ORD_INV_200313,UTR_HDFC_800313,Rhea Kapoor,Wallet,13505.62,13186.89,13186.89,2026-03-11 03:45:00,2026-03-12 03:45:00,MATCHED
TXN_RZP_100314,ORD_INV_200314,UTR_HDFC_800314,Pooja Mehta,UPI,11197.23,10932.98,10932.98,2026-03-11 04:30:00,2026-03-12 04:30:00,MATCHED
TXN_RZP_100315,ORD_INV_200315,UTR_HDFC_800315,Neha Gupta,UPI,31209.41,30472.87,30472.87,2026-03-11 05:15:00,2026-03-12 05:15:00,MATCHED
TXN_RZP_100316,ORD_INV_200316,UTR_HDFC_800316,Meera Nambiar,Debit Card,26288.74,25668.33,25668.33,2026-03-11 06:00:00,2026-03-12 06:00:00,MATCHED
TXN_RZP_100317,ORD_INV_200317,UTR_HDFC_800317,Meera Nambiar,Debit Card,18402.42,17968.12,17968.12,2026-03-11 06:45:00,2026-03-12 06:45:00,MATCHED
TXN_RZP_100318,ORD_INV_200318,UTR_HDFC_800318,Ananya Rao,UPI,27767.73,27112.42,27112.42,2026-03-11 07:30:00,2026-03-12 07:30:00,EXCEPTION
TXN_RZP_100319,ORD_INV_200319,UTR_HDFC_800319,Deepika Sen,Wallet,38985.53,38065.47,38065.47,2026-03-11 08:15:00,2026-03-12 08:15:00,MATCHED
TXN_RZP_100320,ORD_INV_200320,UTR_HDFC_800320,Tanvi Deshmukh,Wallet,10964.5,10705.74,10705.74,2026-03-11 09:00:00,2026-03-12 09:00:00,MATCHED
TXN_RZP_100321,ORD_INV_200321,UTR_HDFC_800321,Vikram Malhotra,NetBanking,19387.26,18929.71,18929.71,2026-03-11 09:45:00,2026-03-12 09:45:00,MATCHED
TXN_RZP_100322,ORD_INV_200322,UTR_HDFC_800322,Ananya Rao,Credit Card,8754.32,8547.71,8547.71,2026-03-11 10:30:00,2026-03-12 10:30:00,MATCHED
TXN_RZP_100323,ORD_INV_200323,UTR_HDFC_800323,Pooja Mehta,Debit Card,42749.98,41741.08,41741.08,2026-03-11 11:15:00,2026-03-12 11:15:00,MATCHED
TXN_RZP_100324,ORD_INV_200324,UTR_HDFC_800324,Rahul Dravid,NetBanking,15361.78,14999.24,14999.24,2026-03-11 12:00:00,2026-03-12 12:00:00,MATCHED
TXN_RZP_100325,ORD_INV_200325,UTR_HDFC_800325,Meera Nambiar,Wallet,43579.74,42551.26,42551.26,2026-03-11 12:45:00,2026-03-12 12:45:00,MATCHED
TXN_RZP_100326,ORD_INV_200326,UTR_HDFC_800326,Rhea Kapoor,Credit Card,21337.06,20833.51,20833.51,2026-03-11 13:30:00,2026-03-12 13:30:00,MATCHED
TXN_RZP_100327,ORD_INV_200327,UTR_HDFC_800327,Tanvi Deshmukh,Debit Card,30965.26,30234.47,30234.47,2026-03-11 14:15:00,2026-03-12 14:15:00,MATCHED
TXN_RZP_100328,ORD_INV_200328,UTR_HDFC_800328,Karan Singhania,Debit Card,17229.86,16823.23,16823.23,2026-03-11 15:00:00,2026-03-12 15:00:00,MATCHED
TXN_RZP_100329,ORD_INV_200329,UTR_HDFC_800329,Deepika Sen,NetBanking,39488.83,38556.89,38556.89,2026-03-11 15:45:00,2026-03-12 15:45:00,MATCHED
TXN_RZP_100330,ORD_INV_200330,UTR_HDFC_800330,Meera Nambiar,Wallet,20360.12,19879.62,19879.62,2026-03-11 16:30:00,2026-03-12 16:30:00,MATCHED
TXN_RZP_100331,ORD_INV_200331,UTR_HDFC_800331,Siddharth Nair,Debit Card,26674.66,26045.14,26045.14,2026-03-11 17:15:00,2026-03-12 17:15:00,MATCHED
TXN_RZP_100332,ORD_INV_200332,UTR_HDFC_800332,Karan Singhania,Wallet,17844.48,17423.35,17423.35,2026-03-11 18:00:00,2026-03-12 18:00:00,MATCHED
TXN_RZP_100333,ORD_INV_200333,UTR_HDFC_800333,Tanvi Deshmukh,Credit Card,8092.74,7901.76,7901.76,2026-03-11 18:45:00,2026-03-12 18:45:00,MATCHED
TXN_RZP_100334,ORD_INV_200334,UTR_HDFC_800334,Meera Nambiar,Credit Card,17497.99,17085.04,17085.04,2026-03-11 19:30:00,2026-03-12 19:30:00,MATCHED
TXN_RZP_100335,ORD_INV_200335,UTR_HDFC_800335,Priya Patel,Credit Card,9613.47,9386.59,9386.59,2026-03-11 20:15:00,2026-03-12 20:15:00,MATCHED
TXN_RZP_100336,ORD_INV_200336,UTR_HDFC_800336,Ishaan Khatter,Credit Card,8666.16,8461.64,8461.64,2026-03-11 21:00:00,2026-03-12 21:00:00,MATCHED
TXN_RZP_100337,ORD_INV_200337,UTR_HDFC_800337,Ishaan Khatter,NetBanking,4885.82,4770.51,4770.51,2026-03-11 21:45:00,2026-03-12 21:45:00,MATCHED
TXN_RZP_100338,ORD_INV_200338,UTR_HDFC_800338,Rhea Kapoor,Wallet,44855.55,43796.96,43796.96,2026-03-11 22:30:00,2026-03-12 22:30:00,MATCHED
TXN_RZP_100339,ORD_INV_200339,UTR_HDFC_800339,Aarav Sharma,Debit Card,20325.72,19846.04,19846.04,2026-03-11 23:15:00,2026-03-12 23:15:00,MATCHED
TXN_RZP_100340,ORD_INV_200340,UTR_HDFC_800340,Siddharth Nair,Credit Card,42849.95,41838.69,41838.69,2026-03-12 00:00:00,2026-03-13 00:00:00,MATCHED
TXN_RZP_100341,ORD_INV_200341,UTR_HDFC_800341,Deepika Sen,UPI,28254.91,27588.09,27588.09,2026-03-12 00:45:00,2026-03-13 00:45:00,MATCHED
TXN_RZP_100342,ORD_INV_200342,UTR_HDFC_800342,Ananya Rao,UPI,19300.24,18844.76,18844.76,2026-03-12 01:30:00,2026-03-13 01:30:00,MATCHED
TXN_RZP_100343,ORD_INV_200343,UTR_HDFC_800343,Nikhil Chopra,NetBanking,29729.35,29027.73,29027.73,2026-03-12 02:15:00,2026-03-13 02:15:00,MATCHED
TXN_RZP_100344,ORD_INV_200344,UTR_HDFC_800344,Tanvi Deshmukh,UPI,6265.37,6117.5,6117.5,2026-03-12 03:00:00,2026-03-13 03:00:00,MATCHED
TXN_RZP_100345,ORD_INV_200345,UTR_HDFC_800345,Neha Gupta,Wallet,18521.73,18084.62,18084.62,2026-03-12 03:45:00,2026-03-13 03:45:00,MATCHED
TXN_RZP_100346,ORD_INV_200346,UTR_HDFC_800346,Manish Tiwari,Debit Card,17632.75,17216.61,17216.61,2026-03-12 04:30:00,2026-03-13 04:30:00,MATCHED
TXN_RZP_100347,ORD_INV_200347,UTR_HDFC_800347,Deepika Sen,NetBanking,42080.8,41087.69,41087.69,2026-03-12 05:15:00,2026-03-13 05:15:00,MATCHED
TXN_RZP_100348,ORD_INV_200348,UTR_HDFC_800348,Manish Tiwari,Debit Card,2788.32,2722.51,2722.51,2026-03-12 06:00:00,2026-03-13 06:00:00,MATCHED
TXN_RZP_100349,ORD_INV_200349,UTR_HDFC_800349,Tanvi Deshmukh,NetBanking,33127.46,32345.65,32345.65,2026-03-12 06:45:00,2026-03-13 06:45:00,MATCHED
TXN_RZP_100350,ORD_INV_200350,UTR_HDFC_800350,Nikhil Chopra,UPI,44250.37,43206.06,43206.06,2026-03-12 07:30:00,2026-03-13 07:30:00,MATCHED
TXN_RZP_100351,ORD_INV_200351,UTR_HDFC_800351,Rohit Verma,Debit Card,3430.16,3349.21,3349.21,2026-03-12 08:15:00,2026-03-13 08:15:00,MATCHED
TXN_RZP_100352,ORD_INV_200352,UTR_HDFC_800352,Tanvi Deshmukh,Debit Card,21929.17,21411.65,21411.65,2026-03-12 09:00:00,2026-03-13 09:00:00,MATCHED
TXN_RZP_100353,ORD_INV_200353,UTR_HDFC_800353,Sneha Kulkarni,UPI,16244.51,15861.14,15861.14,2026-03-12 09:45:00,2026-03-13 09:45:00,MATCHED
TXN_RZP_100354,ORD_INV_200354,UTR_HDFC_800354,Ishaan Khatter,Credit Card,19641.74,19178.2,18828.2,2026-03-12 10:30:00,2026-03-13 10:30:00,EXCEPTION
TXN_RZP_100355,ORD_INV_200355,UTR_HDFC_800355,Karan Singhania,Credit Card,19968.86,19497.59,19497.59,2026-03-12 11:15:00,2026-03-13 11:15:00,MATCHED
TXN_RZP_100356,ORD_INV_200356,UTR_HDFC_800356,Siddharth Nair,NetBanking,11394.38,11125.47,11125.47,2026-03-12 12:00:00,2026-03-13 12:00:00,MATCHED
TXN_RZP_100357,ORD_INV_200357,UTR_HDFC_800357,Aditya Joshi,UPI,42903.88,41891.35,41891.35,2026-03-12 12:45:00,2026-03-13 12:45:00,MATCHED
TXN_RZP_100358,ORD_INV_200358,UTR_HDFC_800358,Rohit Verma,NetBanking,7399.72,7225.09,7225.09,2026-03-12 13:30:00,2026-03-13 13:30:00,MATCHED
TXN_RZP_100359,ORD_INV_200359,UTR_HDFC_800359,Manish Tiwari,UPI,37032.71,36158.74,36158.74,2026-03-12 14:15:00,2026-03-13 14:15:00,MATCHED
TXN_RZP_100360,ORD_INV_200360,UTR_HDFC_800360,Sneha Kulkarni,Credit Card,11252.58,10987.02,10987.02,2026-03-12 15:00:00,2026-03-13 15:00:00,MATCHED
TXN_RZP_100361,ORD_INV_200361,UTR_HDFC_800361,Rohit Verma,UPI,38896.73,37978.77,37978.77,2026-03-12 15:45:00,2026-03-13 15:45:00,MATCHED
TXN_RZP_100362,ORD_INV_200362,UTR_HDFC_800362,Rohit Verma,NetBanking,12851.45,12548.15,12548.15,2026-03-12 16:30:00,2026-03-13 16:30:00,MATCHED
TXN_RZP_100363,ORD_INV_200363,UTR_HDFC_800363,Rhea Kapoor,UPI,39127.99,38204.57,38204.57,2026-03-12 17:15:00,2026-03-13 17:15:00,MATCHED
TXN_RZP_100364,ORD_INV_200364,UTR_HDFC_800364,Aarav Sharma,Wallet,21904.25,21387.3,21387.3,2026-03-12 18:00:00,2026-03-13 18:00:00,MATCHED
TXN_RZP_100365,ORD_INV_200365,UTR_HDFC_800365,Pooja Mehta,NetBanking,19571.13,19109.25,19109.25,2026-03-12 18:45:00,2026-03-13 18:45:00,MATCHED
TXN_RZP_100366,ORD_INV_200366,UTR_HDFC_800366,Nikhil Chopra,Credit Card,9346.53,9125.95,9125.95,2026-03-12 19:30:00,2026-03-13 19:30:00,MATCHED
TXN_RZP_100367,ORD_INV_200367,UTR_HDFC_800367,Aarav Sharma,Credit Card,34863.12,34040.35,34040.35,2026-03-12 20:15:00,2026-03-13 20:15:00,MATCHED
TXN_RZP_100368,ORD_INV_200368,UTR_HDFC_800368,Ishaan Khatter,NetBanking,6399.7,6248.67,0.0,2026-03-12 21:00:00,,EXCEPTION
TXN_RZP_100369,ORD_INV_200369,UTR_HDFC_800369,Varun Dhawan,Credit Card,5959.66,5819.02,5819.02,2026-03-12 21:45:00,2026-03-13 21:45:00,MATCHED
TXN_RZP_100370,ORD_INV_200370,UTR_HDFC_800370,Sneha Kulkarni,NetBanking,19983.68,19512.07,19512.07,2026-03-12 22:30:00,2026-03-13 22:30:00,MATCHED
TXN_RZP_100371,ORD_INV_200371,UTR_HDFC_800371,Rohit Verma,NetBanking,24117.04,23547.88,23547.88,2026-03-12 23:15:00,2026-03-13 23:15:00,MATCHED
TXN_RZP_100372,ORD_INV_200372,UTR_HDFC_800372,Rahul Dravid,NetBanking,17425.57,17014.33,17014.33,2026-03-13 00:00:00,2026-03-14 00:00:00,MATCHED
TXN_RZP_100373,ORD_INV_200373,UTR_HDFC_800373,Neha Gupta,NetBanking,854.84,834.66,834.66,2026-03-13 00:45:00,2026-03-14 00:45:00,MATCHED
TXN_RZP_100374,ORD_INV_200374,UTR_HDFC_800374,Siddharth Nair,Credit Card,22852.29,22312.97,22312.97,2026-03-13 01:30:00,2026-03-14 01:30:00,MATCHED
TXN_RZP_100375,ORD_INV_200375,UTR_HDFC_800375,Rohit Verma,NetBanking,5000.0,4882.0,4882.0,2026-03-13 02:15:00,2026-03-14 02:15:00,MATCHED
TXN_RZP_100376,ORD_INV_200376,UTR_HDFC_800376,Ananya Rao,UPI,20126.8,19651.8,19651.8,2026-03-13 03:00:00,2026-03-14 03:00:00,MATCHED
TXN_RZP_100377,ORD_INV_200377,UTR_HDFC_800377,Ishaan Khatter,Debit Card,38705.74,37792.29,37792.29,2026-03-13 03:45:00,2026-03-14 03:45:00,MATCHED
TXN_RZP_100378,ORD_INV_200378,UTR_HDFC_800378,Rohit Verma,UPI,28265.46,27598.39,27598.39,2026-03-13 04:30:00,2026-03-14 04:30:00,MATCHED
TXN_RZP_100379,ORD_INV_200379,UNKNOWN,Nikhil Chopra,NetBanking,31104.31,30370.24,30250.24,2026-03-13 05:15:00,2026-03-14 05:15:00,EXCEPTION
TXN_RZP_100380,ORD_INV_200380,UTR_HDFC_800380,Nikhil Chopra,NetBanking,2811.47,2745.12,2745.12,2026-03-13 06:00:00,2026-03-14 06:00:00,MATCHED
TXN_RZP_100381,ORD_INV_200381,UTR_HDFC_800381,Rohit Verma,NetBanking,26014.66,25400.72,25400.72,2026-03-13 06:45:00,2026-03-14 06:45:00,MATCHED
TXN_RZP_100382,ORD_INV_200382,UTR_HDFC_800382,Rhea Kapoor,Debit Card,17106.22,16702.52,16702.52,2026-03-13 07:30:00,2026-03-14 07:30:00,MATCHED
TXN_RZP_100383,ORD_INV_200383,UTR_HDFC_800383,Deepika Sen,NetBanking,38485.14,37576.89,37576.89,2026-03-13 08:15:00,2026-03-14 08:15:00,MATCHED
TXN_RZP_100384,ORD_INV_200384,UTR_HDFC_800384,Rhea Kapoor,Debit Card,19369.95,18912.82,18912.82,2026-03-13 09:00:00,2026-03-14 09:00:00,MATCHED
TXN_RZP_100385,ORD_INV_200385,UTR_HDFC_800385,Manish Tiwari,Wallet,16517.93,16128.11,16128.11,2026-03-13 09:45:00,2026-03-14 09:45:00,MATCHED
TXN_RZP_100386,ORD_INV_200386,UTR_HDFC_800386,Tanvi Deshmukh,Credit Card,12471.74,12177.41,12177.41,2026-03-13 10:30:00,2026-03-14 10:30:00,MATCHED
TXN_RZP_100387,ORD_INV_200387,UTR_HDFC_800387,Vikram Malhotra,Debit Card,4540.5,4433.34,4433.34,2026-03-13 11:15:00,2026-03-14 11:15:00,MATCHED
TXN_RZP_100388,ORD_INV_200388,UTR_HDFC_800388,Neha Gupta,Debit Card,25099.54,24507.19,24507.19,2026-03-13 12:00:00,2026-03-14 12:00:00,MATCHED
TXN_RZP_100389,ORD_INV_200389,UTR_HDFC_800389,Aditya Joshi,UPI,30122.79,29411.89,29411.89,2026-03-13 12:45:00,2026-03-14 12:45:00,MATCHED
TXN_RZP_100390,ORD_INV_200390,UTR_HDFC_800390,Rahul Dravid,Debit Card,17420.3,17009.18,17009.18,2026-03-13 13:30:00,2026-03-14 13:30:00,MATCHED
TXN_RZP_100391,ORD_INV_200391,UTR_HDFC_800391,Manish Tiwari,Credit Card,15547.33,15180.41,15180.41,2026-03-13 14:15:00,2026-03-14 14:15:00,MATCHED
TXN_RZP_100392,ORD_INV_200392,UTR_HDFC_800392,Vikram Malhotra,Debit Card,37497.16,36612.23,36612.23,2026-03-13 15:00:00,2026-03-14 15:00:00,MATCHED
TXN_RZP_100393,ORD_INV_200393,UTR_HDFC_800393,Vikram Malhotra,Wallet,10476.71,10229.46,10229.46,2026-03-13 15:45:00,2026-03-14 15:45:00,MATCHED
TXN_RZP_100394,ORD_INV_200394,UTR_HDFC_800394,Rahul Dravid,UPI,29932.27,29225.86,29225.86,2026-03-13 16:30:00,2026-03-14 16:30:00,MATCHED
TXN_RZP_100395,ORD_INV_200395,UTR_HDFC_800395,Sneha Kulkarni,UPI,30122.78,29411.88,29411.88,2026-03-13 17:15:00,2026-03-14 17:15:00,MATCHED
TXN_RZP_100396,ORD_INV_200396,UTR_HDFC_800396,Meera Nambiar,NetBanking,6296.72,6148.12,6148.12,2026-03-13 18:00:00,2026-03-14 18:00:00,MATCHED
TXN_RZP_100397,ORD_INV_200397,UTR_HDFC_800397,Manish Tiwari,NetBanking,21540.22,21031.88,21031.88,2026-03-13 18:45:00,2026-03-14 18:45:00,MATCHED
TXN_RZP_100398,ORD_INV_200398,UTR_HDFC_800398,Aarav Sharma,NetBanking,6132.08,5987.36,5987.36,2026-03-13 19:30:00,2026-03-14 19:30:00,MATCHED
TXN_RZP_100399,ORD_INV_200399,UTR_HDFC_800399,Varun Dhawan,UPI,36672.12,35806.66,35806.66,2026-03-13 20:15:00,2026-03-14 20:15:00,MATCHED
TXN_RZP_100400,ORD_INV_200400,UTR_HDFC_800400,Neha Gupta,Debit Card,41113.54,40143.26,40143.26,2026-03-13 21:00:00,2026-03-14 21:00:00,MATCHED
TXN_RZP_100401,ORD_INV_200401,UTR_HDFC_800401,Ananya Rao,UPI,15377.66,15014.75,15014.75,2026-03-13 21:45:00,2026-03-14 21:45:00,MATCHED
TXN_RZP_100402,ORD_INV_200402,UTR_HDFC_800402,Karan Singhania,Credit Card,38562.04,37651.98,37651.98,2026-03-13 22:30:00,2026-03-14 22:30:00,MATCHED
TXN_RZP_100403,ORD_INV_200403,UTR_HDFC_800403,Aarav Sharma,Credit Card,40260.15,39310.01,39310.01,2026-03-13 23:15:00,2026-03-14 23:15:00,MATCHED
TXN_RZP_100404,ORD_INV_200404,UTR_HDFC_800404,Siddharth Nair,UPI,38767.15,37852.25,37852.25,2026-03-14 00:00:00,2026-03-16 00:00:00,MATCHED
TXN_RZP_100405,ORD_INV_200405,UTR_HDFC_800405,Ishaan Khatter,UPI,17601.6,17186.2,17186.2,2026-03-14 00:45:00,2026-03-15 00:45:00,MATCHED
TXN_RZP_100406,ORD_INV_200406,UTR_HDFC_800406,Sneha Kulkarni,Credit Card,2736.84,2672.25,2672.25,2026-03-14 01:30:00,2026-03-15 01:30:00,MATCHED
TXN_RZP_100407,ORD_INV_200407,UTR_HDFC_800407,Vikram Malhotra,Credit Card,29374.5,28681.26,28681.26,2026-03-14 02:15:00,2026-03-15 02:15:00,MATCHED
TXN_RZP_100408,ORD_INV_200408,UTR_HDFC_800408,Karan Singhania,NetBanking,22391.84,21863.39,21863.39,2026-03-14 03:00:00,2026-03-15 03:00:00,MATCHED
TXN_RZP_100409,ORD_INV_200409,UTR_HDFC_800409,Priya Patel,Debit Card,17998.88,17574.1,17574.1,2026-03-14 03:45:00,2026-03-15 03:45:00,MATCHED
TXN_RZP_100410,ORD_INV_200410,UTR_HDFC_800410,Rhea Kapoor,Credit Card,34097.65,33292.95,33292.95,2026-03-14 04:30:00,2026-03-15 04:30:00,MATCHED
TXN_RZP_100411,ORD_INV_200411,UTR_HDFC_800411,Priya Patel,Wallet,18412.44,17977.9,17977.9,2026-03-14 05:15:00,2026-03-15 05:15:00,MATCHED
TXN_RZP_100412,ORD_INV_200412,UTR_HDFC_800412,Rhea Kapoor,Debit Card,18839.45,18394.84,18394.84,2026-03-14 06:00:00,2026-03-15 06:00:00,MATCHED
TXN_RZP_100413,ORD_INV_200413,UTR_HDFC_800413,Karan Singhania,UPI,19842.13,19373.86,19373.86,2026-03-14 06:45:00,2026-03-17 06:45:00,MATCHED
TXN_RZP_100414,ORD_INV_200414,UTR_HDFC_800412,Karan Singhania,UPI,13084.38,12775.59,12775.59,2026-03-14 07:30:00,2026-03-15 07:30:00,EXCEPTION
TXN_RZP_100415,ORD_INV_200415,UTR_HDFC_800415,Siddharth Nair,Debit Card,33335.0,32548.29,32548.29,2026-03-14 08:15:00,2026-03-15 08:15:00,MATCHED
TXN_RZP_100416,ORD_INV_200416,UTR_HDFC_800416,Manish Tiwari,Credit Card,2710.72,2646.75,2646.75,2026-03-14 09:00:00,2026-03-15 09:00:00,MATCHED
TXN_RZP_100417,ORD_INV_200417,UTR_HDFC_800417,Neha Gupta,NetBanking,30121.55,29410.68,29410.68,2026-03-14 09:45:00,2026-03-15 09:45:00,MATCHED
TXN_RZP_100418,ORD_INV_200418,UTR_HDFC_800418,Sneha Kulkarni,Debit Card,14287.71,13950.52,13950.52,2026-03-14 10:30:00,2026-03-15 10:30:00,MATCHED
TXN_RZP_100419,ORD_INV_200419,UTR_HDFC_800419,Pooja Mehta,NetBanking,1273.21,1243.17,1243.17,2026-03-14 11:15:00,2026-03-15 11:15:00,MATCHED
TXN_RZP_100420,ORD_INV_200420,UTR_HDFC_800420,Nikhil Chopra,UPI,32763.92,31990.69,31990.69,2026-03-14 12:00:00,2026-03-15 12:00:00,MATCHED
TXN_RZP_100421,ORD_INV_200421,UTR_HDFC_800421,Tanvi Deshmukh,NetBanking,12498.26,12203.3,12203.3,2026-03-14 12:45:00,2026-03-15 12:45:00,MATCHED
TXN_RZP_100422,ORD_INV_200422,UTR_HDFC_800422,Meera Nambiar,Wallet,13055.12,12747.02,12747.02,2026-03-14 13:30:00,2026-03-15 13:30:00,MATCHED
TXN_RZP_100423,ORD_INV_200423,UTR_HDFC_800423,Manish Tiwari,NetBanking,41706.41,40722.14,40722.14,2026-03-14 14:15:00,2026-03-15 14:15:00,MATCHED
TXN_RZP_100424,ORD_INV_200424,UTR_HDFC_800424,Tanvi Deshmukh,Credit Card,32513.16,31745.85,31745.85,2026-03-14 15:00:00,2026-03-15 15:00:00,MATCHED
TXN_RZP_100425,ORD_INV_200425,UTR_HDFC_800425,Rahul Dravid,Credit Card,42577.64,41572.81,41572.81,2026-03-14 15:45:00,2026-03-15 15:45:00,MATCHED
TXN_RZP_100426,ORD_INV_200426,UTR_HDFC_800426,Aarav Sharma,Debit Card,12308.09,12017.62,12017.62,2026-03-14 16:30:00,2026-03-15 16:30:00,MATCHED
TXN_RZP_100427,ORD_INV_200427,UTR_HDFC_800427,Rohit Verma,NetBanking,12616.04,12318.3,12318.3,2026-03-14 17:15:00,2026-03-15 17:15:00,MATCHED
TXN_RZP_100428,ORD_INV_200427,UTR_HDFC_800428,Aditya Joshi,NetBanking,18176.78,17747.8,17747.8,2026-03-14 18:00:00,2026-03-15 18:00:00,EXCEPTION
TXN_RZP_100429,ORD_INV_200429,UTR_HDFC_800429,Karan Singhania,Credit Card,19909.43,19439.57,19439.57,2026-03-14 18:45:00,2026-03-15 18:45:00,MATCHED
TXN_RZP_100430,ORD_INV_200430,UTR_HDFC_800430,Nikhil Chopra,UPI,21083.08,20585.52,20585.52,2026-03-14 19:30:00,2026-03-15 19:30:00,MATCHED
TXN_RZP_100431,ORD_INV_200431,UTR_HDFC_800431,Nikhil Chopra,UPI,39596.54,38662.06,38662.06,2026-03-14 20:15:00,2026-03-15 20:15:00,MATCHED
TXN_RZP_100432,ORD_INV_200432,UTR_HDFC_800432,Neha Gupta,Debit Card,10765.35,10511.28,7281.67,2026-03-14 21:00:00,2026-03-15 21:00:00,EXCEPTION
TXN_RZP_100433,ORD_INV_200433,UTR_HDFC_800433,Priya Patel,UPI,31810.55,31059.82,0.0,2026-03-14 21:45:00,,EXCEPTION
TXN_RZP_100434,ORD_INV_200434,UTR_HDFC_800434,Priya Patel,Credit Card,28731.64,28053.58,28053.58,2026-03-14 22:30:00,2026-03-15 22:30:00,MATCHED
TXN_RZP_100435,ORD_INV_200435,UTR_HDFC_800435,Manish Tiwari,NetBanking,38913.19,37994.84,37994.84,2026-03-14 23:15:00,2026-03-15 23:15:00,MATCHED
TXN_RZP_100436,ORD_INV_200436,UTR_HDFC_800436,Nikhil Chopra,NetBanking,40115.46,39168.73,39168.73,2026-03-15 00:00:00,2026-03-16 00:00:00,MATCHED
TXN_RZP_100437,ORD_INV_200437,UTR_HDFC_800437,Rahul Dravid,NetBanking,18005.57,17580.64,17580.64,2026-03-15 00:45:00,2026-03-16 00:45:00,MATCHED
TXN_RZP_100438,ORD_INV_200438,UTR_HDFC_800438,Sneha Kulkarni,NetBanking,25798.01,25189.18,25189.18,2026-03-15 01:30:00,2026-03-16 01:30:00,MATCHED
TXN_RZP_100439,ORD_INV_200439,UTR_HDFC_800439,Varun Dhawan,Debit Card,33328.1,32541.56,32541.56,2026-03-15 02:15:00,2026-03-16 02:15:00,MATCHED
TXN_RZP_100440,ORD_INV_200440,UTR_HDFC_800440,Siddharth Nair,UPI,10858.84,10602.57,10202.57,2026-03-15 03:00:00,2026-03-16 03:00:00,EXCEPTION
