invoice_id,order_id,customer_name,gross_order_value,created_at,merchant_id,tax_amount,net_receivable,status
INV_2026_300365,ORD_INV_200365,Siddharth Nair,39329.54,2026-03-12 18:45:00,MID_RAZORPAY_8839,7079.32,38401.36,INVOICED
INV_2026_300366,ORD_INV_200366,Priya Patel,25110.24,2026-03-12 19:30:00,MID_RAZORPAY_8839,4519.84,24517.64,INVOICED
INV_2026_300367,ORD_INV_200367,Ananya Rao,13078.06,2026-03-12 20:15:00,MID_RAZORPAY_8839,2354.05,12769.42,INVOICED
INV_2026_300368,ORD_INV_200368,Deepika Sen,40771.92,2026-03-12 21:00:00,MID_RAZORPAY_8839,7338.95,39809.7,INVOICED
INV_2026_300369,ORD_INV_200369,Rohit Verma,42607.35,2026-03-12 21:45:00,MID_RAZORPAY_8839,7669.32,41601.81,INVOICED
INV_2026_300370,ORD_INV_200370,Sneha Kulkarni,41895.57,2026-03-12 22:30:00,MID_RAZORPAY_8839,7541.2,40906.84,INVOICED
INV_2026_300371,ORD_INV_200371,Rhea Kapoor,22764.62,2026-03-12 23:15:00,MID_RAZORPAY_8839,4097.63,22227.38,INVOICED
INV_2026_300372,ORD_INV_200372,Sneha Kulkarni,17089.85,2026-03-13 00:00:00,MID_RAZORPAY_8839,3076.17,16686.53,INVOICED
INV_2026_300373,ORD_INV_200373,Aarav Sharma,37819.22,2026-03-13 00:45:00,MID_RAZORPAY_8839,6807.46,36926.69,INVOICED
INV_2026_300374,ORD_INV_200374,Karan Singhania,2060.24,2026-03-13 01:30:00,MID_RAZORPAY_8839,370.84,2011.62,INVOICED
INV_2026_300375,ORD_INV_200375,Ishaan Khatter,20380.06,2026-03-13 02:15:00,MID_RAZORPAY_8839,3668.41,19899.09,INVOICED
INV_2026_300376,ORD_INV_200376,Aarav Sharma,11777.0,2026-03-13 03:00:00,MID_RAZORPAY_8839,2119.86,11499.06,INVOICED
INV_2026_300377,ORD_INV_200377,Rohit Verma,5314.49,2026-03-13 03:45:00,MID_RAZORPAY_8839,956.61,5189.07,INVOICED
INV_2026_300378,ORD_INV_200378,Pooja Mehta,5790.53,2026-03-13 04:30:00,MID_RAZORPAY_8839,1042.3,5653.87,INVOICED
INV_2026_300379,ORD_INV_200379,Sneha Kulkarni,5000.0,2026-03-13 05:15:00,MID_RAZORPAY_8839,900.0,4882.0,INVOICED
INV_2026_300380,ORD_INV_200380,Ishaan Khatter,28566.79,2026-03-13 06:00:00,MID_RAZORPAY_8839,5142.02,27892.61,INVOICED
INV_2026_300381,ORD_INV_200381,Meera Nambiar,13355.29,2026-03-13 06:45:00,MID_RAZORPAY_8839,2403.95,13040.1,INVOICED
INV_2026_300382,ORD_INV_200382,Aarav Sharma,11091.19,2026-03-13 07:30:00,MID_RAZORPAY_8839,1996.41,10829.44,INVOICED
INV_2026_300383,ORD_INV_200383,Rhea Kapoor,23723.59,2026-03-13 08:15:00,MID_RAZORPAY_8839,4270.25,23163.72,INVOICED
INV_2026_300384,ORD_INV_200384,Neha Gupta,17783.76,2026-03-13 09:00:00,MID_RAZORPAY_8839,3201.08,17364.06,INVOICED
INV_2026_300385,ORD_INV_200385,Ishaan Khatter,44153.41,2026-03-13 09:45:00,MID_RAZORPAY_8839,7947.61,43111.39,INVOICED
INV_2026_300386,ORD_INV_200386,Aditya Joshi,35557.42,2026-03-13 10:30:00,MID_RAZORPAY_8839,6400.34,34718.26,INVOICED
INV_2026_300387,ORD_INV_200387,Neha Gupta,34797.54,2026-03-13 11:15:00,MID_RAZORPAY_8839,6263.56,33976.32,INVOICED
INV_2026_300388,ORD_INV_200388,Karan Singhania,16080.15,2026-03-13 12:00:00,MID_RAZORPAY_8839,2894.43,15700.66,INVOICED
INV_2026_300389,ORD_INV_200389,Karan Singhania,44143.58,2026-03-13 12:45:00,MID_RAZORPAY_8839,7945.84,43101.79,INVOICED
INV_2026_300390,ORD_INV_200390,Ishaan Khatter,3167.44,2026-03-13 13:30:00,MID_RAZORPAY_8839,570.14,3092.69,INVOICED
INV_2026_300391,ORD_INV_200391,Varun Dhawan,9351.04,2026-03-13 14:15:00,MID_RAZORPAY_8839,1683.19,9130.36,INVOICED
INV_2026_300392,ORD_INV_200392,Siddharth Nair,42025.01,2026-03-13 15:00:00,MID_RAZORPAY_8839,7564.5,41033.22,INVOICED
INV_2026_300393,ORD_INV_200393,Tanvi Deshmukh,11660.46,2026-03-13 15:45:00,MID_RAZORPAY_8839,2098.88,11385.27,INVOICED
INV_2026_300394,ORD_INV_200394,Siddharth Nair,38844.49,2026-03-13 16:30:00,MID_RAZORPAY_8839,6992.01,37927.76,INVOICED
INV_2026_300395,ORD_INV_200395,Priya Patel,5907.81,2026-03-13 17:15:00,MID_RAZORPAY_8839,1063.41,5768.38,INVOICED
INV_2026_300396,ORD_INV_200396,Neha Gupta,33538.69,2026-03-13 18:00:00,MID_RAZORPAY_8839,6036.96,32747.18,INVOICED
INV_2026_300397,ORD_INV_200397,Manish Tiwari,22505.47,2026-03-13 18:45:00,MID_RAZORPAY_8839,4050.98,21974.34,INVOICED
INV_2026_300398,ORD_INV_200398,Ishaan Khatter,36121.26,2026-03-13 19:30:00,MID_RAZORPAY_8839,6501.83,35268.79,INVOICED
INV_2026_300399,ORD_INV_200399,Rhea Kapoor,27249.54,2026-03-13 20:15:00,MID_RAZORPAY_8839,4904.92,26606.45,INVOICED
INV_2026_300400,ORD_INV_200400,Deepika Sen,14692.09,2026-03-13 21:00:00,MID_RAZORPAY_8839,2644.58,14345.36,INVOICED
INV_2026_300401,ORD_INV_200401,Vikram Malhotra,14035.04,2026-03-13 21:45:00,MID_RAZORPAY_8839,2526.31,13703.81,INVOICED
INV_2026_300402,ORD_INV_200402,Rahul Dravid,31148.0,2026-03-13 22:30:00,MID_RAZORPAY_8839,5606.64,30412.91,INVOICED
INV_2026_300403,ORD_INV_200403,Neha Gupta,32802.26,2026-03-13 23:15:00,MID_RAZORPAY_8839,5904.41,32028.12,INVOICED
INV_2026_300404,ORD_INV_200404,Neha Gupta,12608.9,2026-03-14 00:00:00,MID_RAZORPAY_8839,2269.6,12311.33,INVOICED
INV_2026_300405,ORD_INV_200405,Priya Patel,16571.84,2026-03-14 00:45:00,MID_RAZORPAY_8839,2982.93,16180.74,INVOICED
INV_2026_300406,ORD_INV_200406,Deepika Sen,38243.08,2026-03-14 01:30:00,MID_RAZORPAY_8839,6883.75,37340.55,INVOICED
INV_2026_300407,ORD_INV_200407,Varun Dhawan,3351.97,2026-03-14 02:15:00,MID_RAZORPAY_8839,603.35,3272.86,INVOICED
INV_2026_300408,ORD_INV_200408,Neha Gupta,42743.71,2026-03-14 03:00:00,MID_RAZORPAY_8839,7693.87,41734.96,INVOICED
INV_2026_300409,ORD_INV_200409,Priya Patel,30670.12,2026-03-14 03:45:00,MID_RAZORPAY_8839,5520.62,29946.31,INVOICED
INV_2026_300410,ORD_INV_200410,Neha Gupta,34421.72,2026-03-14 04:30:00,MID_RAZORPAY_8839,6195.91,33609.37,INVOICED
INV_2026_300411,ORD_INV_200411,Meera Nambiar,18122.22,2026-03-14 05:15:00,MID_RAZORPAY_8839,3262.0,17694.54,INVOICED
INV_2026_300412,ORD_INV_200412,Aditya Joshi,1507.03,2026-03-14 06:00:00,MID_RAZORPAY_8839,271.27,1471.46,INVOICED
INV_2026_300413,ORD_INV_200413,Deepika Sen,41139.67,2026-03-14 06:45:00,MID_RAZORPAY_8839,7405.14,40168.78,INVOICED
INV_2026_300414,ORD_INV_200414,Ananya Rao,31785.29,2026-03-14 07:30:00,MID_RAZORPAY_8839,5721.35,31035.15,INVOICED
INV_2026_300415,ORD_INV_200415,Siddharth Nair,31336.24,2026-03-14 08:15:00,MID_RAZORPAY_8839,5640.52,30596.71,INVOICED
INV_2026_300416,ORD_INV_200416,Ishaan Khatter,6410.27,2026-03-14 09:00:00,MID_RAZORPAY_8839,1153.85,6258.98,INVOICED
INV_2026_300417,ORD_INV_200417,Vikram Malhotra,40476.02,2026-03-14 09:45:00,MID_RAZORPAY_8839,7285.68,39520.79,INVOICED
INV_2026_300418,ORD_INV_200418,Varun Dhawan,30169.05,2026-03-14 10:30:00,MID_RAZORPAY_8839,5430.43,29457.06,INVOICED
INV_2026_300419,ORD_INV_200419,Vikram Malhotra,40147.96,2026-03-14 11:15:00,MID_RAZORPAY_8839,7226.63,39200.47,INVOICED
INV_2026_300420,ORD_INV_200420,Deepika Sen,23065.94,2026-03-14 12:00:00,MID_RAZORPAY_8839,4151.87,22521.58,INVOICED
INV_2026_300421,ORD_INV_200421,Ananya Rao,10920.27,2026-03-14 12:45:00,MID_RAZORPAY_8839,1965.65,10662.55,INVOICED
INV_2026_300422,ORD_INV_200422,Ishaan Khatter,25087.06,2026-03-14 13:30:00,MID_RAZORPAY_8839,4515.67,24495.01,INVOICED
INV_2026_300423,ORD_INV_200423,Neha Gupta,27673.49,2026-03-14 14:15:00,MID_RAZORPAY_8839,4981.23,27020.4,INVOICED
INV_2026_300424,ORD_INV_200424,Vikram Malhotra,18127.84,2026-03-14 15:00:00,MID_RAZORPAY_8839,3263.01,17700.02,INVOICED
INV_2026_300425,ORD_INV_200425,Ishaan Khatter,34693.2,2026-03-14 15:45:00,MID_RAZORPAY_8839,6244.78,33874.45,INVOICED
INV_2026_300426,ORD_INV_200426,Meera Nambiar,43766.76,2026-03-14 16:30:00,MID_RAZORPAY_8839,7878.02,42733.86,INVOICED
INV_2026_300427,ORD_INV_200427,Vikram Malhotra,30716.87,2026-03-14 17:15:00,MID_RAZORPAY_8839,5529.04,29991.95,INVOICED
INV_2026_300428,ORD_INV_200428,Neha Gupta,34631.45,2026-03-14 18:00:00,MID_RAZORPAY_8839,6233.66,33814.15,INVOICED
INV_2026_300429,ORD_INV_200429,Rohit Verma,37471.6,2026-03-14 18:45:00,MID_RAZORPAY_8839,6744.89,36587.27,INVOICED
INV_2026_300430,ORD_INV_200430,Tanvi Deshmukh,7701.94,2026-03-14 19:30:00,MID_RAZORPAY_8839,1386.35,7520.17,INVOICED
INV_2026_300431,ORD_INV_200431,Karan Singhania,42655.12,2026-03-14 20:15:00,MID_RAZORPAY_8839,7677.92,41648.46,INVOICED
INV_2026_300432,ORD_INV_200432,Tanvi Deshmukh,11539.53,2026-03-14 21:00:00,MID_RAZORPAY_8839,2077.12,11267.2,INVOICED
INV_2026_300433,ORD_INV_200432,Nikhil Chopra,28257.25,2026-03-14 21:45:00,MID_RAZORPAY_8839,5086.31,27590.37,INVOICED
INV_2026_300434,ORD_INV_200434,Rahul Dravid,22789.89,2026-03-14 22:30:00,MID_RAZORPAY_8839,4102.18,22252.05,INVOICED
INV_2026_300435,ORD_INV_200435,Deepika Sen,7994.11,2026-03-14 23:15:00,MID_RAZORPAY_8839,1438.94,7805.45,INVOICED
INV_2026_300436,ORD_INV_200436,Rahul Dravid,37968.96,2026-03-15 00:00:00,MID_RAZORPAY_8839,6834.41,37072.89,INVOICED
INV_2026_300437,ORD_INV_200437,Meera Nambiar,3976.6,2026-03-15 00:45:00,MID_RAZORPAY_8839,715.79,3882.75,INVOICED
INV_2026_300438,ORD_INV_200438,Meera Nambiar,34594.72,2026-03-15 01:30:00,MID_RAZORPAY_8839,6227.05,33778.29,INVOICED
INV_2026_300439,ORD_INV_200439,Rhea Kapoor,22587.4,2026-03-15 02:15:00,MID_RAZORPAY_8839,4065.73,22054.33,INVOICED
INV_2026_300440,ORD_INV_200440,Nikhil Chopra,21913.49,2026-03-15 03:00:00,MID_RAZORPAY_8839,3944.43,21396.33,INVOICED
INV_2026_300441,ORD_INV_200441,Manish Tiwari,3608.25,2026-03-15 03:45:00,MID_RAZORPAY_8839,649.49,3523.09,INVOICED
INV_2026_300442,ORD_INV_200442,Priya Patel,18907.51,2026-03-15 04:30:00,MID_RAZORPAY_8839,3403.35,18461.29,INVOICED
INV_2026_300443,ORD_INV_200443,Varun Dhawan,27437.38,2026-03-15 05:15:00,MID_RAZORPAY_8839,4938.73,26789.85,INVOICED
INV_2026_300444,ORD_INV_200444,Karan Singhania,43900.45,2026-03-15 06:00:00,MID_RAZORPAY_8839,7902.08,42864.4,INVOICED
INV_2026_300445,ORD_INV_200445,Rohit Verma,14598.52,2026-03-15 06:45:00,MID_RAZORPAY_8839,2627.73,14254.0,INVOICED
INV_2026_300446,ORD_INV_200446,Varun Dhawan,20424.46,2026-03-15 07:30:00,MID_RAZORPAY_8839,3676.4,19942.44,INVOICED
INV_2026_300447,ORD_INV_200447,Rohit Verma,13307.97,2026-03-15 08:15:00,MID_RAZORPAY_8839,2395.43,12993.9,INVOICED
INV_2026_300448,ORD_INV_200448,Manish Tiwari,11435.27,2026-03-15 09:00:00,MID_RAZORPAY_8839,2058.35,11165.39,INVOICED
INV_2026_300449,ORD_INV_200449,Deepika Sen,8826.09,2026-03-15 09:45:00,MID_RAZORPAY_8839,1588.7,8617.8,INVOICED
INV_2026_300450,ORD_INV_200450,Deepika Sen,22619.62,2026-03-15 10:30:00,MID_RAZORPAY_8839,4071.53,22085.8,INVOICED
INV_2026_300451,ORD_INV_200451,Pooja Mehta,4370.69,2026-03-15 11:15:00,MID_RAZORPAY_8839,786.72,4267.55,INVOICED
INV_2026_300452,ORD_INV_200452,Manish Tiwari,43512.56,2026-03-15 12:00:00,MID_RAZORPAY_8839,7832.26,42485.66,INVOICED
INV_2026_300453,ORD_INV_200453,Siddharth Nair,2522.59,2026-03-15 12:45:00,MID_RAZORPAY_8839,454.07,2463.06,INVOICED
INV_2026_300454,ORD_INV_200454,Pooja Mehta,13108.67,2026-03-15 13:30:00,MID_RAZORPAY_8839,2359.56,12799.31,INVOICED
INV_2026_300455,ORD_INV_200455,Aarav Sharma,6330.2,2026-03-15 14:15:00,MID_RAZORPAY_8839,1139.44,6180.81,INVOICED
INV_2026_300456,ORD_INV_200456,Aditya Joshi,16689.1,2026-03-15 15:00:00,MID_RAZORPAY_8839,3004.04,16295.24,INVOICED
INV_2026_300457,ORD_INV_200457,Manish Tiwari,16536.69,2026-03-15 15:45:00,MID_RAZORPAY_8839,2976.6,16146.43,INVOICED
INV_2026_300458,ORD_INV_200458,Pooja Mehta,22865.01,2026-03-15 16:30:00,MID_RAZORPAY_8839,4115.7,22325.4,INVOICED
INV_2026_300459,ORD_INV_200459,Nikhil Chopra,6094.82,2026-03-15 17:15:00,MID_RAZORPAY_8839,1097.07,5950.98,INVOICED
INV_2026_300460,ORD_INV_200460,Ananya Rao,35842.16,2026-03-15 18:00:00,MID_RAZORPAY_8839,6451.59,34996.29,INVOICED
INV_2026_300461,ORD_INV_200461,Karan Singhania,34059.19,2026-03-15 18:45:00,MID_RAZORPAY_8839,6130.65,33255.4,INVOICED
INV_2026_300462,ORD_INV_200462,Siddharth Nair,22678.48,2026-03-15 19:30:00,MID_RAZORPAY_8839,4082.13,22143.27,INVOICED
INV_2026_300463,ORD_INV_200463,Priya Patel,32211.88,2026-03-15 20:15:00,MID_RAZORPAY_8839,5798.14,31451.68,INVOICED
INV_2026_300464,ORD_INV_200464,Ishaan Khatter,7000.2,2026-03-15 21:00:00,MID_RAZORPAY_8839,1260.04,6835.0,INVOICED
INV_2026_300465,ORD_INV_200465,Tanvi Deshmukh,41935.61,2026-03-15 21:45:00,MID_RAZORPAY_8839,7548.41,40945.93,INVOICED
INV_2026_300466,ORD_INV_200466,Karan Singhania,44580.99,2026-03-15 22:30:00,MID_RAZORPAY_8839,8024.58,43528.88,INVOICED
INV_2026_300467,ORD_INV_200467,Pooja Mehta,23001.61,2026-03-15 23:15:00,MID_RAZORPAY_8839,4140.29,22458.77,INVOICED
INV_2026_300468,ORD_INV_200468,Tanvi Deshmukh,31995.23,2026-03-16 00:00:00,MID_RAZORPAY_8839,5759.14,31240.15,INVOICED
INV_2026_300469,ORD_INV_200469,Pooja Mehta,16797.18,2026-03-16 00:45:00,MID_RAZORPAY_8839,3023.49,16400.77,INVOICED
INV_2026_300470,ORD_INV_200470,Ananya Rao,35925.1,2026-03-16 01:30:00,MID_RAZORPAY_8839,6466.52,35077.27,INVOICED
INV_2026_300471,ORD_INV_200471,Aarav Sharma,12205.93,2026-03-16 02:15:00,MID_RAZORPAY_8839,2197.07,11917.87,INVOICED
INV_2026_300472,ORD_INV_200472,Meera Nambiar,32560.52,2026-03-16 03:00:00,MID_RAZORPAY_8839,5860.89,31792.09,INVOICED
INV_2026_300473,ORD_INV_200473,Meera Nambiar,23756.97,2026-03-16 03:45:00,MID_RAZORPAY_8839,4276.25,23196.3,INVOICED
INV_2026_300474,ORD_INV_200474,Rahul Dravid,37037.18,2026-03-16 04:30:00,MID_RAZORPAY_8839,6666.69,36163.11,INVOICED
INV_2026_300475,ORD_INV_200475,Sneha Kulkarni,8868.52,2026-03-16 05:15:00,MID_RAZORPAY_8839,1596.33,8659.22,INVOICED
INV_2026_300476,ORD_INV_200476,Varun Dhawan,7111.41,2026-03-16 06:00:00,MID_RAZORPAY_8839,1280.05,6943.58,INVOICED
INV_2026_300477,ORD_INV_200477,Siddharth Nair,39321.31,2026-03-16 06:45:00,MID_RAZORPAY_8839,7077.84,38393.32,INVOICED
INV_2026_300478,ORD_INV_200478,Priya Patel,25393.59,2026-03-16 07:30:00,MID_RAZORPAY_8839,4570.85,24794.3,INVOICED
INV_2026_300479,ORD_INV_200479,Ishaan Khatter,14359.05,2026-03-16 08:15:00,MID_RAZORPAY_8839,2584.63,14020.18,INVOICED
INV_2026_300480,ORD_INV_200480,Deepika Sen,24741.1,2026-03-16 09:00:00,MID_RAZORPAY_8839,4453.4,24157.21,INVOICED
INV_2026_300481,ORD_INV_200481,Aditya Joshi,8934.6,2026-03-16 09:45:00,MID_RAZORPAY_8839,1608.23,8723.75,INVOICED
INV_2026_300482,ORD_INV_200482,Sneha Kulkarni,10390.31,2026-03-16 10:30:00,MID_RAZORPAY_8839,1870.26,10145.09,INVOICED
INV_2026_300483,ORD_INV_200483,Pooja Mehta,31169.21,2026-03-16 11:15:00,MID_RAZORPAY_8839,5610.46,30433.62,INVOICED
INV_2026_300484,ORD_INV_200484,Ishaan Khatter,15924.06,2026-03-16 12:00:00,MID_RAZORPAY_8839,2866.33,15548.25,INVOICED
INV_2026_300485,ORD_INV_200485,Aditya Joshi,25955.74,2026-03-16 12:45:00,MID_RAZORPAY_8839,4672.03,25343.19,INVOICED
INV_2026_300486,ORD_INV_200486,Nikhil Chopra,36890.55,2026-03-16 13:30:00,MID_RAZORPAY_8839,6640.3,36019.93,INVOICED
INV_2026_300487,ORD_INV_200487,Rohit Verma,13192.69,2026-03-16 14:15:00,MID_RAZORPAY_8839,2374.68,12881.35,INVOICED
INV_2026_300488,ORD_INV_200488,Vikram Malhotra,29639.15,2026-03-16 15:00:00,MID_RAZORPAY_8839,5335.05,28939.67,INVOICED
INV_2026_300489,ORD_INV_200489,Ishaan Khatter,37318.04,2026-03-16 15:45:00,MID_RAZORPAY_8839,6717.25,36437.34,INVOICED
INV_2026_300490,ORD_INV_200490,Aditya Joshi,6479.24,2026-03-16 16:30:00,MID_RAZORPAY_8839,1166.26,6326.34,INVOICED
INV_2026_300491,ORD_INV_200491,Rahul Dravid,11175.75,2026-03-16 17:15:00,MID_RAZORPAY_8839,2011.64,10912.0,INVOICED
INV_2026_300492,ORD_INV_200492,Tanvi Deshmukh,2693.73,2026-03-16 18:00:00,MID_RAZORPAY_8839,484.87,2630.16,INVOICED
INV_2026_300493,ORD_INV_200493,Rhea Kapoor,4839.33,2026-03-16 18:45:00,MID_RAZORPAY_8839,871.08,4725.12,INVOICED
INV_2026_300494,ORD_INV_200494,Rohit Verma,18518.42,2026-03-16 19:30:00,MID_RAZORPAY_8839,3333.32,18081.38,INVOICED
INV_2026_300495,ORD_INV_200495,Ishaan Khatter,34101.43,2026-03-16 20:15:00,MID_RAZORPAY_8839,6138.26,33296.63,INVOICED
INV_2026_300496,ORD_INV_200496,Pooja Mehta,29189.34,2026-03-16 21:00:00,MID_RAZORPAY_8839,5254.08,28500.47,INVOICED
INV_2026_300497,ORD_INV_200497,Vikram Malhotra,24244.55,2026-03-16 21:45:00,MID_RAZORPAY_8839,4364.02,23672.38,INVOICED
INV_2026_300498,ORD_INV_200498,Priya Patel,39742.24,2026-03-16 22:30:00,MID_RAZORPAY_8839,7153.6,38804.33,INVOICED
INV_2026_300499,ORD_INV_200499,Deepika Sen,35532.44,2026-03-16 23:15:00,MID_RAZORPAY_8839,6395.84,34693.87,INVOICED
