transaction_id,order_id,utr,customer_name,payment_method,gross_amount,expected_settlement,actual_bank_credit,settlement_date,bank_date,status
TXN_RZP_100294,ORD_INV_200294,UTR_HDFC_800294,Neha Gupta,Credit Card,26535.67,25909.43,25909.43,2026-03-10 13:30:00,2026-03-11 13:30:00,MATCHED
TXN_RZP_100295,ORD_INV_200295,UTR_HDFC_800295,Nikhil Chopra,Wallet,30266.09,29551.81,29551.81,2026-03-10 14:15:00,2026-03-11 14:15:00,MATCHED
TXN_RZP_100296,ORD_INV_200296,UTR_HDFC_800296,Rhea Kapoor,Debit Card,39110.31,38187.3,38187.3,2026-03-10 15:00:00,2026-03-11 15:00:00,MATCHED
TXN_RZP_100297,ORD_INV_200297,UTR_HDFC_800297,Priya Patel,Debit Card,16051.0,15672.2,15672.2,2026-03-10 15:45:00,2026-03-11 15:45:00,MATCHED
TXN_RZP_100298,ORD_INV_200298,UTR_HDFC_800298,Meera Nambiar,Wallet,7258.7,7087.4,7087.4,2026-03-10 16:30:00,2026-03-11 16:30:00,MATCHED
TXN_RZP_100299,ORD_INV_200299,UTR_HDFC_800299,Ishaan Khatter,Credit Card,15982.59,15605.4,15605.4,2026-03-10 17:15:00,2026-03-11 17:15:00,MATCHED
TXN_RZP_100300,ORD_INV_200300,UTR_HDFC_800300,Nikhil Chopra,Debit Card,34400.34,33588.49,33588.49,2026-03-10 18:00:00,2026-03-11 18:00:00,MATCHED
TXN_RZP_100301,ORD_INV_200301,UTR_HDFC_800301,Meera Nambiar,Credit Card,38086.18,37187.35,37137.35,2026-03-10 18:45:00,2026-03-11 18:45:00,EXCEPTION
TXN_RZP_100302,ORD_INV_200302,UTR_HDFC_800302,Rahul Dravid,Wallet,27541.62,26891.64,26891.64,2026-03-10 19:30:00,2026-03-11 19:30:00,MATCHED
TXN_RZP_100303,ORD_INV_200303,UTR_HDFC_800303,Aditya Joshi,UPI,12551.52,12255.3,12255.3,2026-03-10 20:15:00,2026-03-11 20:15:00,MATCHED
TXN_RZP_100304,ORD_INV_200304,UTR_HDFC_800304,Pooja Mehta,Debit Card,622.62,607.93,607.93,2026-03-10 21:00:00,2026-03-11 21:00:00,MATCHED
TXN_RZP_100305,ORD_INV_200305,UTR_HDFC_800305,Rohit Verma,Wallet,3456.99,3375.4,3375.4,2026-03-10 21:45:00,2026-03-11 21:45:00,MATCHED
TXN_RZP_100306,ORD_INV_200306,UTR_HDFC_800306,Aarav Sharma,UPI,17147.08,16742.41,16742.41,2026-03-10 22:30:00,2026-03-11 22:30:00,MATCHED
TXN_RZP_100307,ORD_INV_200307,UTR_HDFC_800307,Varun Dhawan,Debit Card,16872.87,16474.67,16474.67,2026-03-10 23:15:00,2026-03-11 23:15:00,MATCHED
TXN_RZP_100308,ORD_INV_200308,UTR_HDFC_800308,Karan Singhania,Wallet,39791.23,38852.16,19426.08,2026-03-11 00:00:00,2026-03-12 00:00:00,EXCEPTION
TXN_RZP_100309,ORD_INV_200309,UTR_HDFC_800309,Rohit Verma,Credit Card,30442.7,29724.26,29725.01,2026-03-11 00:45:00,2026-03-12 00:45:00,EXCEPTION
TXN_RZP_100310,ORD_INV_200310,UTR_HDFC_800310,Aditya Joshi,NetBanking,22034.8,21514.77,21514.77,2026-03-11 01:30:00,2026-03-12 01:30:00,MATCHED
TXN_RZP_100311,ORD_INV_200311,UTR_HDFC_800311,Varun Dhawan,NetBanking,9975.15,9739.74,9739.74,2026-03-11 02:15:00,2026-03-12 02:15:00,MATCHED
TXN_RZP_100312,ORD_INV_200312,UTR_HDFC_800312,Tanvi Deshmukh,UPI,19545.64,19084.37,19084.37,2026-03-11 03:00:00,2026-03-12 03:00:00,MATCHED
TXN_RZP_100313,ORD_INV_200313,UTR_HDFC_800313,Pooja Mehta,Wallet,23877.61,23314.1,23314.1,2026-03-11 03:45:00,2026-03-12 03:45:00,MATCHED
TXN_RZP_100314,ORD_INV_200314,UTR_HDFC_800314,Pooja Mehta,UPI,17998.51,17573.75,17573.75,2026-03-11 04:30:00,2026-03-12 04:30:00,MATCHED
TXN_RZP_100315,ORD_INV_200315,UTR_HDFC_800315,Rahul Dravid,UPI,9477.49,9253.82,9253.82,2026-03-11 05:15:00,2026-03-12 05:15:00,MATCHED
TXN_RZP_100316,ORD_INV_200316,UTR_HDFC_800316,Siddharth Nair,Credit Card,13273.81,12960.54,12960.54,2026-03-11 06:00:00,2026-03-12 06:00:00,MATCHED
TXN_RZP_100317,ORD_INV_200317,UTR_HDFC_800317,Ananya Rao,UPI,33704.18,32908.77,32908.77,2026-03-11 06:45:00,2026-03-12 06:45:00,MATCHED
TXN_RZP_100318,ORD_INV_200318,UTR_HDFC_800318,Deepika Sen,Credit Card,24129.8,23560.33,23560.33,2026-03-11 07:30:00,2026-03-12 07:30:00,MATCHED
TXN_RZP_100319,ORD_INV_200319,UTR_HDFC_800319,Sneha Kulkarni,Wallet,3568.17,3483.97,3483.97,2026-03-11 08:15:00,2026-03-12 08:15:00,MATCHED
TXN_RZP_100320,ORD_INV_200320,UTR_HDFC_800320,Priya Patel,NetBanking,20878.03,20385.31,20385.31,2026-03-11 09:00:00,2026-03-12 09:00:00,MATCHED
TXN_RZP_100321,ORD_INV_200321,UTR_HDFC_800321,Vikram Malhotra,Debit Card,25952.3,25339.82,25339.82,2026-03-11 09:45:00,2026-03-12 09:45:00,MATCHED
TXN_RZP_100322,ORD_INV_200322,UTR_HDFC_800322,Rhea Kapoor,Debit Card,18434.69,17999.64,17999.64,2026-03-11 10:30:00,2026-03-12 10:30:00,MATCHED
TXN_RZP_100323,ORD_INV_200323,UTR_HDFC_800323,Karan Singhania,Credit Card,37499.96,36614.96,36614.96,2026-03-11 11:15:00,2026-03-12 11:15:00,MATCHED
TXN_RZP_100324,ORD_INV_200324,UTR_HDFC_800324,Neha Gupta,UPI,38056.23,37158.11,37158.11,2026-03-11 12:00:00,2026-03-12 12:00:00,MATCHED
TXN_RZP_100325,ORD_INV_200325,UTR_HDFC_800325,Sneha Kulkarni,NetBanking,23744.93,23184.55,23184.55,2026-03-11 12:45:00,2026-03-12 12:45:00,MATCHED
TXN_RZP_100326,ORD_INV_200326,UTR_HDFC_800326,Manish Tiwari,Debit Card,10243.19,10001.46,10001.46,2026-03-11 13:30:00,2026-03-12 13:30:00,MATCHED
TXN_RZP_100327,ORD_INV_200327,UTR_HDFC_800327,Deepika Sen,UPI,24041.51,23474.13,23474.13,2026-03-11 14:15:00,2026-03-12 14:15:00,EXCEPTION
TXN_RZP_100328,ORD_INV_200328,UTR_HDFC_800328,Siddharth Nair,Debit Card,32827.48,32052.75,32052.75,2026-03-11 15:00:00,2026-03-12 15:00:00,MATCHED
TXN_RZP_100329,ORD_INV_200329,UTR_HDFC_800329,Rohit Verma,Credit Card,6888.73,6726.16,6726.16,2026-03-11 15:45:00,2026-03-12 15:45:00,MATCHED
TXN_RZP_100330,ORD_INV_200330,UTR_HDFC_800330,Siddharth Nair,Credit Card,34293.61,33484.28,33484.28,2026-03-11 16:30:00,2026-03-12 16:30:00,MATCHED
TXN_RZP_100331,ORD_INV_200331,UTR_HDFC_800331,Vikram Malhotra,Credit Card,21065.5,20568.35,20568.35,2026-03-11 17:15:00,2026-03-12 17:15:00,MATCHED
TXN_RZP_100332,ORD_INV_200332,UTR_HDFC_800332,Meera Nambiar,Wallet,30762.61,30036.61,30036.61,2026-03-11 18:00:00,2026-03-12 18:00:00,MATCHED
TXN_RZP_100333,ORD_INV_200333,UTR_HDFC_800333,Meera Nambiar,Wallet,38938.62,38019.67,38019.67,2026-03-11 18:45:00,2026-03-12 18:45:00,MATCHED
TXN_RZP_100334,ORD_INV_200334,UTR_HDFC_800334,Karan Singhania,Credit Card,3398.98,3318.76,3318.76,2026-03-11 19:30:00,2026-03-12 19:30:00,MATCHED
TXN_RZP_100335,ORD_INV_200335,UTR_HDFC_800335,Varun Dhawan,Debit Card,26756.89,26125.42,26125.42,2026-03-11 20:15:00,2026-03-12 20:15:00,MATCHED
TXN_RZP_100336,ORD_INV_200336,UTR_HDFC_800336,Neha Gupta,Wallet,14209.71,13874.37,13874.37,2026-03-11 21:00:00,2026-03-12 21:00:00,MATCHED
TXN_RZP_100337,ORD_INV_200337,UTR_HDFC_800337,Varun Dhawan,UPI,16814.13,16417.32,16417.32,2026-03-11 21:45:00,2026-03-12 21:45:00,MATCHED
TXN_RZP_100338,ORD_INV_200338,UTR_HDFC_800338,Pooja Mehta,UPI,27810.12,27153.8,27153.8,2026-03-11 22:30:00,2026-03-12 22:30:00,MATCHED
TXN_RZP_100339,ORD_INV_200339,UTR_HDFC_800339,Tanvi Deshmukh,NetBanking,26261.71,25641.94,25641.94,2026-03-11 23:15:00,2026-03-12 23:15:00,MATCHED
TXN_RZP_100340,ORD_INV_200340,UTR_HDFC_800340,Priya Patel,NetBanking,14706.17,14359.11,14359.11,2026-03-12 00:00:00,2026-03-13 00:00:00,MATCHED
TXN_RZP_100341,ORD_INV_200341,UTR_HDFC_800341,Ishaan Khatter,Wallet,43112.3,42094.84,42094.84,2026-03-12 00:45:00,2026-03-13 00:45:00,MATCHED
TXN_RZP_100342,ORD_INV_200342,UTR_HDFC_800342,Varun Dhawan,UPI,44213.52,43170.08,43170.08,2026-03-12 01:30:00,2026-03-13 01:30:00,MATCHED
TXN_RZP_100343,ORD_INV_200343,UTR_HDFC_800343,Vikram Malhotra,Wallet,2097.7,2048.2,2048.2,2026-03-12 02:15:00,2026-03-13 02:15:00,MATCHED
TXN_RZP_100344,ORD_INV_200344,UTR_HDFC_800344,Varun Dhawan,NetBanking,16598.04,16206.33,16206.33,2026-03-12 03:00:00,2026-03-13 03:00:00,MATCHED
TXN_RZP_100345,ORD_INV_200345,UTR_HDFC_800345,Pooja Mehta,NetBanking,34929.85,34105.5,34105.5,2026-03-12 03:45:00,2026-03-13 03:45:00,MATCHED
TXN_RZP_100346,ORD_INV_200346,UTR_HDFC_800346,Rahul Dravid,UPI,3292.96,3215.25,3215.25,2026-03-12 04:30:00,2026-03-13 04:30:00,MATCHED
TXN_RZP_100347,ORD_INV_200347,UTR_HDFC_800347,Ananya Rao,Wallet,13037.16,12729.49,12729.49,2026-03-12 05:15:00,2026-03-13 05:15:00,MATCHED
TXN_RZP_100348,ORD_INV_200348,UTR_HDFC_800348,Rahul Dravid,Credit Card,3989.06,3894.92,3894.92,2026-03-12 06:00:00,2026-03-13 06:00:00,MATCHED
TXN_RZP_100349,ORD_INV_200349,UTR_HDFC_800349,Rohit Verma,Debit Card,43557.65,42529.69,42529.69,2026-03-12 06:45:00,2026-03-13 06:45:00,MATCHED
TXN_RZP_100350,ORD_INV_200350,UTR_HDFC_800350,Manish Tiwari,Credit Card,14172.83,13838.35,13838.35,2026-03-12 07:30:00,2026-03-13 07:30:00,MATCHED
TXN_RZP_100351,ORD_INV_200351,UTR_HDFC_800351,Manish Tiwari,Debit Card,30270.7,29556.32,29556.32,2026-03-12 08:15:00,2026-03-13 08:15:00,MATCHED
TXN_RZP_100352,ORD_INV_200352,UTR_HDFC_800352,Tanvi Deshmukh,UPI,23054.01,22509.94,22509.94,2026-03-12 09:00:00,2026-03-13 09:00:00,MATCHED
TXN_RZP_100353,ORD_INV_200353,UTR_HDFC_800353,Aarav Sharma,Debit Card,8398.74,8200.54,8200.54,2026-03-12 09:45:00,2026-03-13 09:45:00,MATCHED
TXN_RZP_100354,ORD_INV_200354,UTR_HDFC_800354,Siddharth Nair,Debit Card,8923.03,8712.45,8712.45,2026-03-12 10:30:00,2026-03-13 10:30:00,MATCHED
TXN_RZP_100355,ORD_INV_200355,UTR_HDFC_800355,Rohit Verma,Credit Card,13557.12,13237.17,13237.17,2026-03-12 11:15:00,2026-03-13 11:15:00,MATCHED
TXN_RZP_100356,ORD_INV_200356,UTR_HDFC_800356,Ananya Rao,Wallet,29905.14,29199.38,29199.38,2026-03-12 12:00:00,2026-03-13 12:00:00,MATCHED
TXN_RZP_100357,ORD_INV_200357,UTR_HDFC_800357,Rahul Dravid,Credit Card,7237.39,7066.58,7066.58,2026-03-12 12:45:00,2026-03-13 12:45:00,MATCHED
TXN_RZP_100358,ORD_INV_200358,UTR_HDFC_800358,Deepika Sen,Wallet,32550.82,31782.62,31782.62,2026-03-12 13:30:00,2026-03-13 13:30:00,MATCHED
TXN_RZP_100359,ORD_INV_200359,UTR_HDFC_800359,Priya Patel,NetBanking,30549.6,29828.63,29478.63,2026-03-12 14:15:00,2026-03-13 14:15:00,EXCEPTION
TXN_RZP_100360,ORD_INV_200360,UTR_HDFC_800360,Sneha Kulkarni,NetBanking,33944.27,33143.18,33143.18,2026-03-12 15:00:00,2026-03-13 15:00:00,MATCHED
TXN_RZP_100361,ORD_INV_200361,UTR_HDFC_800361,Varun Dhawan,Credit Card,14167.74,13833.39,13833.39,2026-03-12 15:45:00,2026-03-13 15:45:00,MATCHED
TXN_RZP_100362,ORD_INV_200362,UTR_HDFC_800362,Ishaan Khatter,Credit Card,30636.4,29913.38,29913.38,2026-03-12 16:30:00,2026-03-13 16:30:00,MATCHED
TXN_RZP_100363,ORD_INV_200363,UTR_HDFC_800363,Meera Nambiar,NetBanking,34705.43,33886.38,33886.38,2026-03-12 17:15:00,2026-03-13 17:15:00,MATCHED
TXN_RZP_100364,ORD_INV_200364,UTR_HDFC_800364,Manish Tiwari,Wallet,43493.87,42467.41,42467.41,2026-03-12 18:00:00,2026-03-13 18:00:00,MATCHED
TXN_RZP_100365,ORD_INV_200365,UTR_HDFC_800365,Siddharth Nair,Wallet,39329.54,38401.36,38401.36,2026-03-12 18:45:00,2026-03-13 18:45:00,MATCHED
TXN_RZP_100366,ORD_INV_200366,UTR_HDFC_800366,Priya Patel,NetBanking,25110.24,24517.64,24517.64,2026-03-12 19:30:00,2026-03-13 19:30:00,MATCHED
TXN_RZP_100367,ORD_INV_200367,UTR_HDFC_800367,Ananya Rao,Wallet,13078.06,12769.42,12769.42,2026-03-12 20:15:00,2026-03-13 20:15:00,MATCHED
TXN_RZP_100368,ORD_INV_200368,UTR_HDFC_800368,Deepika Sen,Debit Card,40771.92,39809.7,39809.7,2026-03-12 21:00:00,2026-03-13 21:00:00,MATCHED
TXN_RZP_100369,ORD_INV_200369,UTR_HDFC_800369,Rohit Verma,NetBanking,42607.35,41601.81,41601.81,2026-03-12 21:45:00,2026-03-13 21:45:00,MATCHED
TXN_RZP_100370,ORD_INV_200370,UTR_HDFC_800370,Sneha Kulkarni,NetBanking,41895.57,40906.84,40906.84,2026-03-12 22:30:00,2026-03-13 22:30:00,MATCHED
TXN_RZP_100371,ORD_INV_200371,UTR_HDFC_800371,Rhea Kapoor,UPI,22764.62,22227.38,22227.38,2026-03-12 23:15:00,2026-03-13 23:15:00,MATCHED
TXN_RZP_100372,ORD_INV_200372,UTR_HDFC_800372,Sneha Kulkarni,NetBanking,17089.85,16686.53,16686.53,2026-03-13 00:00:00,2026-03-14 00:00:00,MATCHED
TXN_RZP_100373,ORD_INV_200373,UTR_HDFC_800373,Aarav Sharma,Debit Card,37819.22,36926.69,0.0,2026-03-13 00:45:00,,EXCEPTION
TXN_RZP_100374,ORD_INV_200374,UTR_HDFC_800374,Karan Singhania,Credit Card,2060.24,2011.62,2011.62,2026-03-13 01:30:00,2026-03-14 01:30:00,MATCHED
TXN_RZP_100375,ORD_INV_200375,UTR_HDFC_800375,Ishaan Khatter,Credit Card,20380.06,19899.09,19899.09,2026-03-13 02:15:00,2026-03-14 02:15:00,MATCHED
TXN_RZP_100376,ORD_INV_200376,UTR_HDFC_800376,Aarav Sharma,UPI,11777.0,11499.06,11499.06,2026-03-13 03:00:00,2026-03-14 03:00:00,MATCHED
TXN_RZP_100377,ORD_INV_200377,UTR_HDFC_800377,Rohit Verma,Wallet,5314.49,5189.07,5189.07,2026-03-13 03:45:00,2026-03-14 03:45:00,MATCHED
TXN_RZP_100378,ORD_INV_200378,UTR_HDFC_800378,Pooja Mehta,Credit Card,5790.53,5653.87,5653.87,2026-03-13 04:30:00,2026-03-14 04:30:00,MATCHED
TXN_RZP_100379,ORD_INV_200379,UTR_HDFC_800379,Sneha Kulkarni,NetBanking,5000.0,4882.0,4882.0,2026-03-13 05:15:00,2026-03-14 05:15:00,MATCHED
TXN_RZP_100380,ORD_INV_200380,UTR_HDFC_800380,Ishaan Khatter,Wallet,28566.79,27892.61,27892.61,2026-03-13 06:00:00,2026-03-14 06:00:00,MATCHED
TXN_RZP_100381,ORD_INV_200381,UTR_HDFC_800381,Meera Nambiar,Credit Card,13355.29,13040.1,13040.1,2026-03-13 06:45:00,2026-03-14 06:45:00,MATCHED
TXN_RZP_100382,ORD_INV_200382,UTR_HDFC_800382,Aarav Sharma,Wallet,11091.19,10829.44,10829.44,2026-03-13 07:30:00,2026-03-14 07:30:00,MATCHED
TXN_RZP_100383,ORD_INV_200383,UTR_HDFC_800383,Rhea Kapoor,Credit Card,23723.59,23163.72,23163.72,2026-03-13 08:15:00,2026-03-14 08:15:00,MATCHED
TXN_RZP_100384,ORD_INV_200384,UTR_HDFC_800384,Neha Gupta,UPI,17783.76,17364.06,17364.06,2026-03-13 09:00:00,2026-03-14 09:00:00,MATCHED
TXN_RZP_100385,ORD_INV_200385,UTR_HDFC_800385,Ishaan Khatter,UPI,44153.41,43111.39,43111.39,2026-03-13 09:45:00,2026-03-14 09:45:00,MATCHED
TXN_RZP_100386,ORD_INV_200386,UTR_HDFC_800386,Aditya Joshi,UPI,35557.42,34718.26,34718.26,2026-03-13 10:30:00,2026-03-14 10:30:00,MATCHED
TXN_RZP_100387,ORD_INV_200387,UTR_HDFC_800387,Neha Gupta,Credit Card,34797.54,33976.32,33976.32,2026-03-13 11:15:00,2026-03-14 11:15:00,MATCHED
TXN_RZP_100388,ORD_INV_200388,UNKNOWN,Karan Singhania,Credit Card,16080.15,15700.66,15580.66,2026-03-13 12:00:00,2026-03-14 12:00:00,EXCEPTION
TXN_RZP_100389,ORD_INV_200389,UTR_HDFC_800389,Karan Singhania,Credit Card,44143.58,43101.79,43101.79,2026-03-13 12:45:00,2026-03-14 12:45:00,MATCHED
TXN_RZP_100390,ORD_INV_200390,UTR_HDFC_800390,Ishaan Khatter,Credit Card,3167.44,3092.69,3092.69,2026-03-13 13:30:00,2026-03-14 13:30:00,MATCHED
TXN_RZP_100391,ORD_INV_200391,UTR_HDFC_800391,Varun Dhawan,UPI,9351.04,9130.36,9130.36,2026-03-13 14:15:00,2026-03-14 14:15:00,MATCHED
TXN_RZP_100392,ORD_INV_200392,UTR_HDFC_800392,Siddharth Nair,UPI,42025.01,41033.22,41033.22,2026-03-13 15:00:00,2026-03-14 15:00:00,MATCHED
TXN_RZP_100393,ORD_INV_200393,UTR_HDFC_800393,Tanvi Deshmukh,NetBanking,11660.46,11385.27,11385.27,2026-03-13 15:45:00,2026-03-14 15:45:00,MATCHED
TXN_RZP_100394,ORD_INV_200394,UTR_HDFC_800394,Siddharth Nair,Debit Card,38844.49,37927.76,37927.76,2026-03-13 16:30:00,2026-03-14 16:30:00,MATCHED
TXN_RZP_100395,ORD_INV_200395,UTR_HDFC_800395,Priya Patel,Debit Card,5907.81,5768.38,5768.38,2026-03-13 17:15:00,2026-03-14 17:15:00,MATCHED
TXN_RZP_100396,ORD_INV_200396,UTR_HDFC_800396,Neha Gupta,NetBanking,33538.69,32747.18,32747.18,2026-03-13 18:00:00,2026-03-14 18:00:00,MATCHED
TXN_RZP_100397,ORD_INV_200397,UTR_HDFC_800397,Manish Tiwari,Debit Card,22505.47,21974.34,21974.34,2026-03-13 18:45:00,2026-03-14 18:45:00,MATCHED
TXN_RZP_100398,ORD_INV_200398,UTR_HDFC_800398,Ishaan Khatter,Debit Card,36121.26,35268.79,35268.79,2026-03-13 19:30:00,2026-03-14 19:30:00,MATCHED
TXN_RZP_100399,ORD_INV_200399,UTR_HDFC_800399,Rhea Kapoor,UPI,27249.54,26606.45,26606.45,2026-03-13 20:15:00,2026-03-14 20:15:00,MATCHED
TXN_RZP_100400,ORD_INV_200400,UTR_HDFC_800400,Deepika Sen,Wallet,14692.09,14345.36,14345.36,2026-03-13 21:00:00,2026-03-14 21:00:00,MATCHED
TXN_RZP_100401,ORD_INV_200401,UTR_HDFC_800401,Vikram Malhotra,Debit Card,14035.04,13703.81,13703.81,2026-03-13 21:45:00,2026-03-14 21:45:00,MATCHED
TXN_RZP_100402,ORD_INV_200402,UTR_HDFC_800402,Rahul Dravid,NetBanking,31148.0,30412.91,30412.91,2026-03-13 22:30:00,2026-03-14 22:30:00,MATCHED
TXN_RZP_100403,ORD_INV_200403,UTR_HDFC_800403,Neha Gupta,NetBanking,32802.26,32028.12,32028.12,2026-03-13 23:15:00,2026-03-14 23:15:00,MATCHED
TXN_RZP_100404,ORD_INV_200404,UTR_HDFC_800404,Neha Gupta,Wallet,12608.9,12311.33,12311.33,2026-03-14 00:00:00,2026-03-15 00:00:00,MATCHED
TXN_RZP_100405,ORD_INV_200405,UTR_HDFC_800405,Priya Patel,UPI,16571.84,16180.74,16180.74,2026-03-14 00:45:00,2026-03-15 00:45:00,MATCHED
TXN_RZP_100406,ORD_INV_200406,UTR_HDFC_800406,Deepika Sen,UPI,38243.08,37340.55,37340.55,2026-03-14 01:30:00,2026-03-15 01:30:00,MATCHED
TXN_RZP_100407,ORD_INV_200407,UTR_HDFC_800407,Varun Dhawan,UPI,3351.97,3272.86,3272.86,2026-03-14 02:15:00,2026-03-15 02:15:00,MATCHED
TXN_RZP_100408,ORD_INV_200408,UTR_HDFC_800408,Neha Gupta,Debit Card,42743.71,41734.96,41734.96,2026-03-14 03:00:00,2026-03-15 03:00:00,MATCHED
TXN_RZP_100409,ORD_INV_200409,UTR_HDFC_800409,Priya Patel,Wallet,30670.12,29946.31,29946.31,2026-03-14 03:45:00,2026-03-15 03:45:00,MATCHED
TXN_RZP_100410,ORD_INV_200410,UTR_HDFC_800410,Neha Gupta,Debit Card,34421.72,33609.37,33609.37,2026-03-14 04:30:00,2026-03-15 04:30:00,MATCHED
TXN_RZP_100411,ORD_INV_200411,UTR_HDFC_800411,Meera Nambiar,Credit Card,18122.22,17694.54,17694.54,2026-03-14 05:15:00,2026-03-15 05:15:00,MATCHED
TXN_RZP_100412,ORD_INV_200412,UTR_HDFC_800412,Aditya Joshi,Credit Card,1507.03,1471.46,1471.46,2026-03-14 06:00:00,2026-03-16 06:00:00,MATCHED
TXN_RZP_100413,ORD_INV_200413,UTR_HDFC_800413,Deepika Sen,NetBanking,41139.67,40168.78,40168.78,2026-03-14 06:45:00,2026-03-17 06:45:00,MATCHED
TXN_RZP_100414,ORD_INV_200414,UTR_HDFC_800412,Ananya Rao,Debit Card,31785.29,31035.15,31035.15,2026-03-14 07:30:00,2026-03-15 07:30:00,EXCEPTION
TXN_RZP_100415,ORD_INV_200415,UTR_HDFC_800415,Siddharth Nair,Wallet,31336.24,30596.71,30596.71,2026-03-14 08:15:00,2026-03-15 08:15:00,MATCHED
TXN_RZP_100416,ORD_INV_200416,UTR_HDFC_800416,Ishaan Khatter,Credit Card,6410.27,6258.98,6258.98,2026-03-14 09:00:00,2026-03-15 09:00:00,MATCHED
TXN_RZP_100417,ORD_INV_200417,UTR_HDFC_800417,Vikram Malhotra,NetBanking,40476.02,39520.79,39520.79,2026-03-14 09:45:00,2026-03-15 09:45:00,MATCHED
TXN_RZP_100418,ORD_INV_200418,UTR_HDFC_800418,Varun Dhawan,UPI,30169.05,29457.06,29457.06,2026-03-14 10:30:00,2026-03-15 10:30:00,MATCHED
TXN_RZP_100419,ORD_INV_200419,UTR_HDFC_800419,Vikram Malhotra,Wallet,40147.96,39200.47,39200.47,2026-03-14 11:15:00,2026-03-15 11:15:00,MATCHED
TXN_RZP_100420,ORD_INV_200420,UTR_HDFC_800420,Deepika Sen,Credit Card,23065.94,22521.58,22521.58,2026-03-14 12:00:00,2026-03-15 12:00:00,MATCHED
TXN_RZP_100421,ORD_INV_200421,UTR_HDFC_800421,Ananya Rao,Credit Card,10920.27,10662.55,10662.55,2026-03-14 12:45:00,2026-03-15 12:45:00,MATCHED
TXN_RZP_100422,ORD_INV_200422,UTR_HDFC_800422,Ishaan Khatter,UPI,25087.06,24495.01,24495.01,2026-03-14 13:30:00,2026-03-15 13:30:00,MATCHED
TXN_RZP_100423,ORD_INV_200423,UTR_HDFC_800423,Neha Gupta,NetBanking,27673.49,27020.4,27020.4,2026-03-14 14:15:00,2026-03-15 14:15:00,MATCHED
TXN_RZP_100424,ORD_INV_200424,UTR_HDFC_800424,Vikram Malhotra,UPI,18127.84,17700.02,17700.02,2026-03-14 15:00:00,2026-03-15 15:00:00,MATCHED
TXN_RZP_100425,ORD_INV_200425,UTR_HDFC_800425,Ishaan Khatter,Wallet,34693.2,33874.45,33874.45,2026-03-14 15:45:00,2026-03-15 15:45:00,MATCHED
TXN_RZP_100426,ORD_INV_200426,UTR_HDFC_800426,Meera Nambiar,UPI,43766.76,42733.86,42733.86,2026-03-14 16:30:00,2026-03-15 16:30:00,MATCHED
TXN_RZP_100427,ORD_INV_200427,UTR_HDFC_800427,Vikram Malhotra,NetBanking,30716.87,29991.95,29991.95,2026-03-14 17:15:00,2026-03-15 17:15:00,MATCHED
TXN_RZP_100428,ORD_INV_200428,UTR_HDFC_800428,Neha Gupta,Credit Card,34631.45,33814.15,33814.15,2026-03-14 18:00:00,2026-03-15 18:00:00,MATCHED
TXN_RZP_100429,ORD_INV_200429,UTR_HDFC_800429,Rohit Verma,NetBanking,37471.6,36587.27,36587.27,2026-03-14 18:45:00,2026-03-15 18:45:00,MATCHED
TXN_RZP_100430,ORD_INV_200430,UTR_HDFC_800430,Tanvi Deshmukh,Credit Card,7701.94,7520.17,7520.17,2026-03-14 19:30:00,2026-03-15 19:30:00,MATCHED
TXN_RZP_100431,ORD_INV_200431,UTR_HDFC_800431,Karan Singhania,Credit Card,42655.12,41648.46,41648.46,2026-03-14 20:15:00,2026-03-15 20:15:00,MATCHED
TXN_RZP_100432,ORD_INV_200432,UTR_HDFC_800432,Tanvi Deshmukh,Debit Card,11539.53,11267.2,11267.2,2026-03-14 21:00:00,2026-03-15 21:00:00,MATCHED
TXN_RZP_100433,ORD_INV_200432,UTR_HDFC_800433,Nikhil Chopra,Debit Card,28257.25,27590.37,27590.37,2026-03-14 21:45:00,2026-03-15 21:45:00,EXCEPTION
TXN_RZP_100434,ORD_INV_200434,UTR_HDFC_800434,Rahul Dravid,Wallet,22789.89,22252.05,22252.05,2026-03-14 22:30:00,2026-03-15 22:30:00,MATCHED
TXN_RZP_100435,ORD_INV_200435,UTR_HDFC_800435,Deepika Sen,Wallet,7994.11,7805.45,7805.45,2026-03-14 23:15:00,2026-03-15 23:15:00,MATCHED
TXN_RZP_100436,ORD_INV_200436,UTR_HDFC_800436,Rahul Dravid,Wallet,37968.96,37072.89,37072.89,2026-03-15 00:00:00,2026-03-16 00:00:00,MATCHED
TXN_RZP_100437,ORD_INV_200437,UTR_HDFC_800437,Meera Nambiar,UPI,3976.6,3882.75,3882.75,2026-03-15 00:45:00,2026-03-16 00:45:00,MATCHED
TXN_RZP_100438,ORD_INV_200438,UTR_HDFC_800438,Meera Nambiar,Debit Card,34594.72,33778.29,33778.29,2026-03-15 01:30:00,2026-03-16 01:30:00,MATCHED
TXN_RZP_100439,ORD_INV_200439,UTR_HDFC_800439,Rhea Kapoor,Wallet,22587.4,22054.33,22054.33,2026-03-15 02:15:00,2026-03-16 02:15:00,MATCHED
TXN_RZP_100440,ORD_INV_200440,UTR_HDFC_800440,Nikhil Chopra,Debit Card,21913.49,21396.33,21396.33,2026-03-15 03:00:00,2026-03-16 03:00:00,MATCHED
